path,label,synset,class_name,image_sha256
imagenette2-160/val/n02102040/n02102040_5712.JPEG,217,n02102040,English springer,dd0943f96be16af93796394e44e48fcbc4acd8bc03ea3dc0eaea0e35545e4591
imagenette2-160/val/n02102040/n02102040_5851.JPEG,217,n02102040,English springer,85ae76788942c4c83e3dd8dd72502b31e2ba3a9068f9a9333bd692a3b6e3ef42
imagenette2-160/val/n02102040/n02102040_5941.JPEG,217,n02102040,English springer,ff0782b6cbc174e0b104b6dce0061a8cda7add7e677c9e8f31e98991f5226fa4
imagenette2-160/val/n02102040/n02102040_5950.JPEG,217,n02102040,English springer,95009d4b6f774af8bb9c54d971723e5444fbbc3a1ba9f436d0ce16642adb1f7e
imagenette2-160/val/n02102040/n02102040_602.JPEG,217,n02102040,English springer,1f264f9a81348c7def72c504fe86185096b0c28f3bd030661907e2ca98514d61
imagenette2-160/val/n02102040/n02102040_6050.JPEG,217,n02102040,English springer,09b65ad7a1e437679f3e28727a7ad90e0ef55082cf80f6639f42b1628994dcf8
imagenette2-160/val/n02102040/n02102040_6072.JPEG,217,n02102040,English springer,be2ef66b7d6f6d8f38893343e2bfdac681febac412576b7c993556ae1667ccd4
imagenette2-160/val/n02102040/n02102040_6082.JPEG,217,n02102040,English springer,85f8e8bfe74f19057a517bd07a162bc82f0344706f350be7d5962383e55eb31e
imagenette2-160/val/n02102040/n02102040_610.JPEG,217,n02102040,English springer,bbaa3544ec43a75550fcab0473312b5931782552bdde3047444a5c526b5078ab
imagenette2-160/val/n02102040/n02102040_6340.JPEG,217,n02102040,English springer,82e24211de80b376671603b0a2573222591767fb39ec3b2f5e6706e579d2a524
imagenette2-160/val/n02102040/n02102040_6392.JPEG,217,n02102040,English springer,1585d8ca6515ea4ed0725f0dabc1181e2fcf31e8ab959788d88fed8e97f10ec4
imagenette2-160/val/n02102040/n02102040_6400.JPEG,217,n02102040,English springer,5b905b6222440d92da75a9c03bd2407bd6c9735c11637704d0321a669921f2d2
imagenette2-160/val/n02102040/n02102040_651.JPEG,217,n02102040,English springer,9078441d3f4b7443dbe2ba105e18a9c418d196b240140bb125f8556f4868030b
imagenette2-160/val/n02102040/n02102040_6552.JPEG,217,n02102040,English springer,ab244038ac729909ad42c3cc22e99e37e5dbf5249ed8835f1dcb98d2f5e04a19
imagenette2-160/val/n02102040/n02102040_6590.JPEG,217,n02102040,English springer,ec9654a42da2656c49b69955d8dbc89a0e097be8ac7c7d99b1210fecfdd0fa18
imagenette2-160/val/n02102040/n02102040_660.JPEG,217,n02102040,English springer,17b0cfc7c9daaaa38af56cfa8b01ccf2fd88279e470d5acdc00ec76eb02d13c7
imagenette2-160/val/n02102040/n02102040_6622.JPEG,217,n02102040,English springer,48314cf501e07022392bec93d23e82457efe29ff0afbbabc66a034bf09655136
imagenette2-160/val/n02102040/n02102040_682.JPEG,217,n02102040,English springer,622e095b84a8d75b3490be1354437eeada6aaffcef442794e248506441ecb13e
imagenette2-160/val/n02102040/n02102040_6892.JPEG,217,n02102040,English springer,9db34d3244ec0e9cda75cea72436aa3c818e98bf22caa2a695896a3028112ef9
imagenette2-160/val/n02102040/n02102040_6912.JPEG,217,n02102040,English springer,bc4bc14b938b41fe99819aeb7e19310caec7df1798d70acf586a276a177840df
imagenette2-160/val/n02102040/n02102040_7041.JPEG,217,n02102040,English springer,a3ccc1e69fbaff97c688bd9e3c168e2eae9c7bf934b3590b251783b4a37851f8
imagenette2-160/val/n02102040/n02102040_7082.JPEG,217,n02102040,English springer,0d773bb1c3405401301211f35c5b9e24b9c8f318071125620b9c5708899df712
imagenette2-160/val/n02102040/n02102040_7091.JPEG,217,n02102040,English springer,584ab73ac4a77b61fe0f7971aca1512ebab2c99f241194b183f185153e867b13
imagenette2-160/val/n02102040/n02102040_712.JPEG,217,n02102040,English springer,9c2bf1eea61742fa40a1ea57869dd5262a07d73ff23dbac57beb47f0be258b1f
imagenette2-160/val/n02102040/n02102040_7150.JPEG,217,n02102040,English springer,298934df90f610c29f071c8d85565fb24ad4c6a8088d88727ec0682be1d63ef3
imagenette2-160/val/n02102040/n02102040_7382.JPEG,217,n02102040,English springer,fadb86dc8f447a24a06cee18c56c0d1f7915526665696ce45d7683e12dfd6870
imagenette2-160/val/n02102040/n02102040_7412.JPEG,217,n02102040,English springer,e04110ce2cc350edbf91bcd7ef7896333795419bfe14eb8ea2b4103c19a1f416
imagenette2-160/val/n02102040/n02102040_7490.JPEG,217,n02102040,English springer,df8922418b68194dcd9888ac50dac05129b8949b17425d8cb61fcfa84f36d908
imagenette2-160/val/n02102040/n02102040_7510.JPEG,217,n02102040,English springer,b369df8a5a637263a0e6f47aaa174d99ea3c929ee85fa2e8c5cb9f49f24bac0b
imagenette2-160/val/n02102040/n02102040_7792.JPEG,217,n02102040,English springer,9e188d578493baae373acf4ba93a51644e718d2585c9c420c12f4decaf421c36
imagenette2-160/val/n02102040/n02102040_7931.JPEG,217,n02102040,English springer,e60ca4acfd0e37f3b465c907478cae89cf5af2532da69656ed13c96d92103a71
imagenette2-160/val/n02102040/n02102040_8061.JPEG,217,n02102040,English springer,53a80dc4fb6961dbf109111a3fcb58569614634ffdd5c4b2d35bbd0fa77113d7
imagenette2-160/val/n02102040/n02102040_8132.JPEG,217,n02102040,English springer,4bd1f96783e1a08dd1bcbe6bcedde049b61b229bc77841e4667e62ce9d362d3d
imagenette2-160/val/n02102040/n02102040_8150.JPEG,217,n02102040,English springer,9240b1c3c2463775ca75e362b36fe86d868a966801a9edf8c4567e14afe6709c
imagenette2-160/val/n02102040/n02102040_970.JPEG,217,n02102040,English springer,74d5ed71d527a233baa2bd149a23a00c9f5ef3bcebb7fbd9d9909d9211ead1e4
imagenette2-160/val/n02979186/ILSVRC2012_val_00045110.JPEG,482,n02979186,cassette player,20f0e8938ad9dd8514f32d255c981cc6d18789b0b6b1687990554d082fc20afd
imagenette2-160/val/n02979186/n02979186_10041.JPEG,482,n02979186,cassette player,5de4c6c905440f16ba727624c5aeb7f7877db3ef747ad6a1bfb71dd53811dba7
imagenette2-160/val/n02979186/n02979186_10111.JPEG,482,n02979186,cassette player,941c29bc447be04406519403101236633319624f66c1c21ee341c5144f94172a
imagenette2-160/val/n02979186/n02979186_10200.JPEG,482,n02979186,cassette player,c4f11b5e5413bc3f6f60ea9337391a58600c93451a44b56ae4e752926c81be7e
imagenette2-160/val/n02979186/n02979186_10211.JPEG,482,n02979186,cassette player,e05d337c65e7d5f4a821d35992d62ac75e0ac9268969e52c20502ab5ba5c1f9b
imagenette2-160/val/n02979186/n02979186_10250.JPEG,482,n02979186,cassette player,51b1153404ba9d77c1f954149236b191f843b88ff59be4d322f1b63e39622186
imagenette2-160/val/n02979186/n02979186_10402.JPEG,482,n02979186,cassette player,1291167871949f339d8ede4028850615c847012bfba84a8b2e52d6d4fb2891b4
imagenette2-160/val/n02979186/n02979186_10591.JPEG,482,n02979186,cassette player,1658d6faebeed78b805798f02cb11d99015a0dff67b68fd18551151d1a22973c
imagenette2-160/val/n02979186/n02979186_10670.JPEG,482,n02979186,cassette player,1a80d5b655dd2238cdef94d8f9df58fd1f9acbfe387afe0a1c2f07c18ccc7539
imagenette2-160/val/n02979186/n02979186_10870.JPEG,482,n02979186,cassette player,2bbdc6b5243aa700f9e4aab6ca1a0df5d9eed90e12bc99094cd8a57b2d0d4b91
imagenette2-160/val/n02979186/n02979186_10930.JPEG,482,n02979186,cassette player,0ee77ba988e625187ab212fe72d36de09105eed253b233a3b1b1ddf13d653d25
imagenette2-160/val/n02979186/n02979186_11000.JPEG,482,n02979186,cassette player,7d85be110bdf24c8651be83bc1777c2e1ab9b9a6dda1adbe874d36d913f310ad
imagenette2-160/val/n02979186/n02979186_11052.JPEG,482,n02979186,cassette player,84572ef040f75a6312b55a029282d9825e4e094282d67d29299da4a956967b38
imagenette2-160/val/n02979186/n02979186_11151.JPEG,482,n02979186,cassette player,fec8d4ba4184c013eb45adc4eebec02fd67d740169abbca6312b0ee92e98b3c4
imagenette2-160/val/n02979186/n02979186_1171.JPEG,482,n02979186,cassette player,c2d4ccf72f9b616e3ca790fcffe425dc70953a9e10d2eeb35a3cb1fae4f6e630
imagenette2-160/val/n02979186/n02979186_11782.JPEG,482,n02979186,cassette player,5f126e11dce662e5ece8c04f49e93600c1435819a17273bd1de3f154a4a04ced
imagenette2-160/val/n02979186/n02979186_11971.JPEG,482,n02979186,cassette player,b069813c7efa93316c716cb17c8546c9c9dda6669993c8b561923d429aeca885
imagenette2-160/val/n02979186/n02979186_12172.JPEG,482,n02979186,cassette player,e8d295beed794b480d4f581bbe29ccd35937873e44f3d0fb1638ccadfdf503fc
imagenette2-160/val/n02979186/n02979186_12590.JPEG,482,n02979186,cassette player,2a7b653abacf8785140d92dd659d5fad87a62ce2eefe5d97ce2e14d7214c9bf2
imagenette2-160/val/n02979186/n02979186_1281.JPEG,482,n02979186,cassette player,88e0bf06a26d0a3df145bb51830337046619bf63d2a4ce82b13492203b956672
imagenette2-160/val/n02979186/n02979186_1300.JPEG,482,n02979186,cassette player,570bd59b0ba230686b948e59c2c393ce7f229ef298b61d572a1f39cbd6e290c7
imagenette2-160/val/n02979186/n02979186_13231.JPEG,482,n02979186,cassette player,af7a1e263e54bf29ef20a5044d03d17a789833470ea4c9318e9e88892b6186e3
imagenette2-160/val/n02979186/n02979186_13250.JPEG,482,n02979186,cassette player,ea4498b79ee4a06d409d199d2a7ae35db69d5128db553b8d36270946e50f2128
imagenette2-160/val/n02979186/n02979186_13281.JPEG,482,n02979186,cassette player,516d1721ffb2576755882b4930da556a06659bb7fb29465c50ac42de5b280131
imagenette2-160/val/n02979186/n02979186_13442.JPEG,482,n02979186,cassette player,f9a612ce9d2d77e73e56a9660956be6b29816150c120c3a170b34a44ff06e2d8
imagenette2-160/val/n02979186/n02979186_13841.JPEG,482,n02979186,cassette player,b043ad04b5dce19c0e3934d2d7fae817e20ab1641b0c2eb2229000b91e6cafe7
imagenette2-160/val/n02979186/n02979186_14100.JPEG,482,n02979186,cassette player,ffec286aecc8c612e671a0897ddba395786ceeeab01fc3ebf60e0a7be53282f8
imagenette2-160/val/n02979186/n02979186_14550.JPEG,482,n02979186,cassette player,85a55c2cc2e943f6e4e1fd735380b12d8ca9d2f8dc9e9767660970f1c5bf9c4c
imagenette2-160/val/n02979186/n02979186_14601.JPEG,482,n02979186,cassette player,e21e61c99a48eb97bf99ebae8938f56afbacdf26b2f8fcf2c6c999d69f80394b
imagenette2-160/val/n02979186/n02979186_14630.JPEG,482,n02979186,cassette player,4aae52fd3f81ca4a6011cbdb199a69b347d9593935fbb81493b86043478f7fd6
imagenette2-160/val/n02979186/n02979186_14771.JPEG,482,n02979186,cassette player,476b06a1cb1e4bbdc89a6c0663eb11f187006840d0930ecd8fb4bc32af445fac
imagenette2-160/val/n02979186/n02979186_15350.JPEG,482,n02979186,cassette player,85dd362c03bd074ce6dbbdde5b5bf9e0846e9d00d08c022808fd9f8b2724d226
imagenette2-160/val/n02979186/n02979186_15951.JPEG,482,n02979186,cassette player,83db7a4f2afcb6fb1d8dfc8a7cd867c6b4209c8dc5d69cc11e38066ba48de68f
imagenette2-160/val/n02979186/n02979186_162.JPEG,482,n02979186,cassette player,343d62a190bf564cc264455e36fb80d7914d74f14a640439832c4c4edfb36525
imagenette2-160/val/n02979186/n02979186_1630.JPEG,482,n02979186,cassette player,dc1fd674abc86e51fc6603958ab113cf5219418062b71e8476bf686a3a6b70b8
imagenette2-160/val/n02979186/n02979186_16382.JPEG,482,n02979186,cassette player,fdcbc79ac86dd69712aa9e5e54afdd48f8f9100de9d9f2e585beac6ac8b97206
imagenette2-160/val/n02979186/n02979186_16581.JPEG,482,n02979186,cassette player,0a1d351f42c806fd373d88bc3c440992b383a758366d9954bcb3cc8ba6cbe09c
imagenette2-160/val/n02979186/n02979186_1692.JPEG,482,n02979186,cassette player,6bd053662b48a2541e7c5eb9e66808489b43a4d1901faae77b7201d0df51e7d0
imagenette2-160/val/n02979186/n02979186_17172.JPEG,482,n02979186,cassette player,2b9601ed29e9015db6e2f173696af0bd1cc16068bbf27d9497bdb72d675debcc
imagenette2-160/val/n02979186/n02979186_17470.JPEG,482,n02979186,cassette player,27efbf3622b67142ffde17d89a7fd2d39f256f03331065bfa72e90e8d9049023
imagenette2-160/val/n02979186/n02979186_17680.JPEG,482,n02979186,cassette player,09dd94c38f7a27c73c99bf1b8832f611f51a52ffda3105b3f8c6b86038a0e6db
imagenette2-160/val/n02979186/n02979186_17940.JPEG,482,n02979186,cassette player,a95797c2572d281226126aebeb23fb6867dbd033f844ae0f3421e9cbdfe68997
imagenette2-160/val/n02979186/n02979186_1810.JPEG,482,n02979186,cassette player,6bfe416d3246dd027efbf7f843e98a7dac5906cde23823347606c1b4c1e4d0ea
imagenette2-160/val/n02979186/n02979186_18131.JPEG,482,n02979186,cassette player,34d357fc397443450f661000c63e395e98d7703930d2da77beb5ecfaa7b89eb4
imagenette2-160/val/n02979186/n02979186_18190.JPEG,482,n02979186,cassette player,0bb7aba0c6f50c1f5bfad2eb49b02eb2e9c846fcb5f4da10f35b37f3bbdf0edf
imagenette2-160/val/n02979186/n02979186_18450.JPEG,482,n02979186,cassette player,ebdbbfdaa0b060386f044869eafbab5c217e5f44905d061afa89bd7a684bdb49
imagenette2-160/val/n02979186/n02979186_18472.JPEG,482,n02979186,cassette player,9ae0aeb288271bcbbd7e6cb48a2310dd11f8f089032b58efbe3644bb4daee295
imagenette2-160/val/n02979186/n02979186_18802.JPEG,482,n02979186,cassette player,2ec22237fdb8810931e25dbc03f88f1d892482fdd40c44644fc8dc8de8d1c455
imagenette2-160/val/n02979186/n02979186_19011.JPEG,482,n02979186,cassette player,811df48eb112e10a054f7361d84ec82b2499ece41aa73813a65b919d5877ba2d
imagenette2-160/val/n02979186/n02979186_19390.JPEG,482,n02979186,cassette player,44fb18214eda0b16fb7016bfda83ed85afb977eda0aced1cbb1ac9877fa28ced
imagenette2-160/val/n02979186/n02979186_19412.JPEG,482,n02979186,cassette player,c5f399adeed50d363a6a619454c8d8f73a69928d9fe4c8729b6df73e20d605a7
imagenette2-160/val/n02979186/n02979186_19440.JPEG,482,n02979186,cassette player,0770cec95d275304abfff2f18bfc79dc0ebd26b0715d763cdd1490b02ddd801c
imagenette2-160/val/n02979186/n02979186_20220.JPEG,482,n02979186,cassette player,b6d0952f2b9218d445379a3477145d0f8f745d7857ad67f30b9fb281f75732e8
imagenette2-160/val/n02979186/n02979186_20560.JPEG,482,n02979186,cassette player,39493fdb49d223a0588e7fbf94b1e722c32d5d0e5da9f509f20b51f899bffd53
imagenette2-160/val/n02979186/n02979186_21392.JPEG,482,n02979186,cassette player,7a1198a2513ddbfb3d12a5c7d50242f4601fdaae9c12415918d3c63a23000dca
imagenette2-160/val/n02979186/n02979186_21640.JPEG,482,n02979186,cassette player,de3ff918bb93358b136334a0de0a09d7325601083657784df8a28438cdca8594
imagenette2-160/val/n02979186/n02979186_2172.JPEG,482,n02979186,cassette player,92182f401054f59488c8aa20b5ae7be96e537d5384442063d7f0ef37224ac7b2
imagenette2-160/val/n02979186/n02979186_22111.JPEG,482,n02979186,cassette player,ececb68fab1713722e60cd0ef20dd7d1e07ec9f05e9964e1b4b77acedac83bf3
imagenette2-160/val/n02979186/n02979186_22992.JPEG,482,n02979186,cassette player,a9960512fa3d41ef3a7e809ea394176bfd6a04fc176f5a51dfc76867607e58bb
imagenette2-160/val/n02979186/n02979186_2350.JPEG,482,n02979186,cassette player,f31bd80b71cd657bcaca405f885648493c587eb5c8de120682bac6254acd30de
imagenette2-160/val/n02979186/n02979186_23730.JPEG,482,n02979186,cassette player,15ac63c06a7b7c96bd828bf3728e188acd1dc85278cdde888c8096597f1f864f
imagenette2-160/val/n02979186/n02979186_23911.JPEG,482,n02979186,cassette player,2279ab22d5e14d14c4fb02fb397f2822dacb66c425bd6f72344fd593ef78cdc0
imagenette2-160/val/n02979186/n02979186_260.JPEG,482,n02979186,cassette player,6669f1c00c2cb5bb9facfaffbdb1841dab815c3fcea559a0d2c57644b433d645
imagenette2-160/val/n02979186/n02979186_2632.JPEG,482,n02979186,cassette player,d213ca5ec4935e383c9348e828cfa42894aceece9512d0c7dcf8d4cc4c0069be
imagenette2-160/val/n02979186/n02979186_26451.JPEG,482,n02979186,cassette player,97f9a3b7b2ee9879849d540fc1a1dd5f3262cd1dcb95378101c6f911c1251c56
imagenette2-160/val/n02979186/n02979186_27322.JPEG,482,n02979186,cassette player,1caf49aac5951070620c79c5f4bc5847478b3994afe42b8ff49e1f6505c115e6
imagenette2-160/val/n02979186/n02979186_27392.JPEG,482,n02979186,cassette player,604c0b41d0e0b6d79ebc5b733aa29c04005cd0edd3a87dada12a66cb19bc9087
imagenette2-160/val/n02979186/n02979186_27481.JPEG,482,n02979186,cassette player,318e1331899396bfe2bfab1211d2ec0d229157fce2637cfc37e555759b18c403
imagenette2-160/val/n02979186/n02979186_27582.JPEG,482,n02979186,cassette player,b1d76af83942b0dbcff78c09c7c445b408309c81a5d5131727f37d148941669e
imagenette2-160/val/n02979186/n02979186_2772.JPEG,482,n02979186,cassette player,1e1f348cb6993570bdbc4731ecd5062658adfcf2f547cdbe930267e16340f7e4
imagenette2-160/val/n02979186/n02979186_280.JPEG,482,n02979186,cassette player,ee24c24abf55637de1ffde7bf6decda4985884bfc13e8321cfc585945dab9db1
imagenette2-160/val/n02979186/n02979186_3102.JPEG,482,n02979186,cassette player,b4439ed1793a78ecd883b6258106d58a173020f81f69837f55955572fbccd795
imagenette2-160/val/n02979186/n02979186_3211.JPEG,482,n02979186,cassette player,e5f8b8fb5ed18b4451f35adade048370a4efa256fdfbfb71d3f485efc5c99830
imagenette2-160/val/n02979186/n02979186_3372.JPEG,482,n02979186,cassette player,0f3c9b8b05cb5384bdc7157ab109c0b5c7beb12cdfec5e2b77b8b9b052b74672
imagenette2-160/val/n02979186/n02979186_3462.JPEG,482,n02979186,cassette player,25a75c368dd4a7542ae5927b31abd822a5c4338cef26a6bfd3e0f00bf252a366
imagenette2-160/val/n02979186/n02979186_3472.JPEG,482,n02979186,cassette player,8dab92d4c60687e691b7e7cae493a18ae8af116d82a393d080ac115bdc1bcd29
imagenette2-160/val/n02979186/n02979186_3902.JPEG,482,n02979186,cassette player,9ff9edbd08c6a59454911b35d008cd7019eda76162fd86adf7c6a11deb944df5
imagenette2-160/val/n02979186/n02979186_4230.JPEG,482,n02979186,cassette player,8f41e843d652ffb00263c4365f78d0405040fd87c34a9e525281e47c848ce8f6
imagenette2-160/val/n02979186/n02979186_4341.JPEG,482,n02979186,cassette player,507e02c29539140b4b71b103e4a1d2a498a2d3d2184df7a2b99366c7f2b3f0f5
imagenette2-160/val/n02979186/n02979186_442.JPEG,482,n02979186,cassette player,931c3eee70c78be8ebf5e53420003ce5c82dce9b5695963a24066a0d7e73cb04
imagenette2-160/val/n02979186/n02979186_4552.JPEG,482,n02979186,cassette player,b23bfcfeaf4b792dbbcc0f8f07c67b039a253f547ebbe9ff2919c5e057051882
imagenette2-160/val/n02979186/n02979186_4690.JPEG,482,n02979186,cassette player,07fd2ad1fbfd6a838ba30d776efd0046a6e6cab057477047d233c0237c3f1719
imagenette2-160/val/n02979186/n02979186_4720.JPEG,482,n02979186,cassette player,4e8b085c5701d82f530848fd024d4593c6803aa0b8409b4f14e86f931e239369
imagenette2-160/val/n02979186/n02979186_4780.JPEG,482,n02979186,cassette player,be4da3fe2faac52171e82556469a08b4d7652f738f0cc7de716d5703ff2d81dd
imagenette2-160/val/n02979186/n02979186_4830.JPEG,482,n02979186,cassette player,2d2a6ff0e1c72573be424bf2602ed94d44b72ceed9af9f544c884be9c6d5840b
imagenette2-160/val/n02979186/n02979186_5411.JPEG,482,n02979186,cassette player,0e6804ce77ff02db10bfbedaec87728f2bf58cc6834deebb647f3d099cacdf5f
imagenette2-160/val/n02979186/n02979186_5481.JPEG,482,n02979186,cassette player,dda8d86802597a3e308166ff2c33adfdbbeb5fa831ba1373827decc25b961d99
imagenette2-160/val/n02979186/n02979186_562.JPEG,482,n02979186,cassette player,74c0ce0f1805aa4e605f1bd23d3342cef06f700712194583f089afc970412fc6
imagenette2-160/val/n02979186/n02979186_5622.JPEG,482,n02979186,cassette player,015ed356aef40a0414fdf1244bd44aff562620e3111c90c09cabe834c568c40b
imagenette2-160/val/n02979186/n02979186_5781.JPEG,482,n02979186,cassette player,3e9d028b46e2551ade2a1c23127db59020d385458054426e66bafc58df34e7d4
imagenette2-160/val/n02979186/n02979186_5792.JPEG,482,n02979186,cassette player,aa57910c330df2f55cd5377ca0fd169b1068dc4ab4ff64cccf8c2c05fec5e20b
imagenette2-160/val/n02979186/n02979186_5932.JPEG,482,n02979186,cassette player,2c831d24386d82203bd5391be6cb06d983ca8bcce669cce4dafd63803c5ca8b3
imagenette2-160/val/n02979186/n02979186_5962.JPEG,482,n02979186,cassette player,7e4fa005d8a162ceef28314083b88ad2623d38e2ae9f1c032eaaf7f4f6d13eaa
imagenette2-160/val/n02979186/n02979186_600.JPEG,482,n02979186,cassette player,40ad6e8dd61963ea6196a62df7cacaa8e2291fa8d9c86116f3689898ac8829b4
imagenette2-160/val/n02979186/n02979186_6520.JPEG,482,n02979186,cassette player,74caf69a8bc41417f62aeded65b968110597ea645bfa726566ed6609f6a2750f
imagenette2-160/val/n02979186/n02979186_6531.JPEG,482,n02979186,cassette player,c40a4df74485417193c97fb3565bf847f2b60e3edaa86b576fa841326167d7cb
imagenette2-160/val/n02979186/n02979186_6882.JPEG,482,n02979186,cassette player,8f9451fb52a1c2a105f18042fa02086f8f4d62610ff154566559a610e9ef06f2
imagenette2-160/val/n02979186/n02979186_731.JPEG,482,n02979186,cassette player,7c2c12ff2f3946a2a1707cad6d68611ab7131a45f7ffdc9c527edeedb758a0e4
imagenette2-160/val/n02979186/n02979186_7531.JPEG,482,n02979186,cassette player,19dd555be07b73d330045fefc09785ed196dc36c18ff152c153fff9f014be9ea
imagenette2-160/val/n02979186/n02979186_7820.JPEG,482,n02979186,cassette player,13a66a89d0b94308769fa7ff048cc49578288872538e48acb7ca2c82b0a73f2c
imagenette2-160/val/n02979186/n02979186_8122.JPEG,482,n02979186,cassette player,dab8b7fbaae42b47b6d73ea8aa44a0840799ac834a10bbaac9d884f5d84189c7
imagenette2-160/val/n02979186/n02979186_9371.JPEG,482,n02979186,cassette player,330d07a2f97f043cb202d7ef3ff83fb2e31527ab9be661c95dc5406b7aeb4984
imagenette2-160/val/n02979186/n02979186_9790.JPEG,482,n02979186,cassette player,d43aff6ef709f76e7d62fb1811a50179953208d30482c7176070660495e713a4
imagenette2-160/val/n03000684/ILSVRC2012_val_00045501.JPEG,491,n03000684,chain saw,18124feff7f5cde50798ef742e517abd2bbac4c96df8b4adef2a79226d8bee2a
imagenette2-160/val/n03000684/ILSVRC2012_val_00045940.JPEG,491,n03000684,chain saw,3ed80deafd8f8cf8cbfe6ac4c189ca42426b3d15c0b2cef68549270bf43e2b09
imagenette2-160/val/n03000684/ILSVRC2012_val_00046651.JPEG,491,n03000684,chain saw,fea4b046cd13e342ce5d8a123de44009b287ba3b98f5739a03296d46ef291de3
imagenette2-160/val/n03000684/n03000684_1000.JPEG,491,n03000684,chain saw,854346eb1d1acb1b5713ff8a2c48e89c6af9e9b6f60bb22f782d5dd063477435
imagenette2-160/val/n03000684/n03000684_1011.JPEG,491,n03000684,chain saw,abda4af8ccb9a4a93009b1dcd17747bb239b3f5566b815c65da1395de00d7a5c
imagenette2-160/val/n03000684/n03000684_10200.JPEG,491,n03000684,chain saw,a232153052eb14b7cb6ca86739c6bdb469a8fb2bc545747d78c39aa42bf03e8b
imagenette2-160/val/n03000684/n03000684_1031.JPEG,491,n03000684,chain saw,9107b7183bd467563c4fe764814d87d3f1522f2aee49d18734b5840bca19d875
imagenette2-160/val/n03000684/n03000684_10690.JPEG,491,n03000684,chain saw,851f7934204539b7f9103033fbbbb1e437d0a72c11ac2ac7e47c452ef7680b3f
imagenette2-160/val/n03000684/n03000684_1082.JPEG,491,n03000684,chain saw,be04d7a84720741c1c02688567c813cf62cf1bf5aacec63a0c79056f62b41224
imagenette2-160/val/n03000684/n03000684_10902.JPEG,491,n03000684,chain saw,1f0c14524a3cc1e83c28de15be8c2bf247b7e279ddb46aa65e7977ca40870dd3
imagenette2-160/val/n03000684/n03000684_10992.JPEG,491,n03000684,chain saw,bfec37dc5f36a5225ad7856857836af95194bf32953cfb875abe0c256a33852c
imagenette2-160/val/n03000684/n03000684_11070.JPEG,491,n03000684,chain saw,7c9ce733664e737aff5a07ef39b142b17940e500a9c8428f766ce085a2589463
imagenette2-160/val/n03000684/n03000684_11090.JPEG,491,n03000684,chain saw,2b4125c1548e1bf1eb5bece3a52814f1fb8dac74e44579d953ac39a6761d7355
imagenette2-160/val/n03000684/n03000684_1122.JPEG,491,n03000684,chain saw,9d9a028898b4c3e4e73899be0b7e19620d61061652b7c49a6fd53e8f2881308e
imagenette2-160/val/n03000684/n03000684_11701.JPEG,491,n03000684,chain saw,9567c0a1e807bfbaa4a90fe046b9a830072aa35a037e608fa625b2329407abe0
imagenette2-160/val/n03000684/n03000684_11821.JPEG,491,n03000684,chain saw,39480f407d588d4bf0329e5da641035534b6a84f3d27a3d5efeea532d8c65ae4
imagenette2-160/val/n03000684/n03000684_12170.JPEG,491,n03000684,chain saw,7c3d37f88427e2f37b06c202ffb0032ee95699691777b8d307b468524531debc
imagenette2-160/val/n03000684/n03000684_1290.JPEG,491,n03000684,chain saw,a945a6b85fcccee3602ad4ee81b4030f9e9aff40e9dd49d701c8b85e78d11258
imagenette2-160/val/n03000684/n03000684_13071.JPEG,491,n03000684,chain saw,a06d12b2ffd7bd2d52cbef3feef8cde76083126e6820446490c9b21b58ba023d
imagenette2-160/val/n03000684/n03000684_13182.JPEG,491,n03000684,chain saw,b7099f9872426a33a062007eccabd474541294aec3fe4b52037b4d57bfc3effd
imagenette2-160/val/n03000684/n03000684_13402.JPEG,491,n03000684,chain saw,9c249d51c06749624ef0ea9234907be81c193e1edc785d86b06c11d0485ec3e4
imagenette2-160/val/n03000684/n03000684_13510.JPEG,491,n03000684,chain saw,4d1739d6768ba3e21a69b9ab810dc5303bef6fa882d717db4d7ec40a93b4d971
imagenette2-160/val/n03000684/n03000684_13511.JPEG,491,n03000684,chain saw,1d35bfed90f3ba8f80da71b0843a181d4e06c66fe9c66a05dabfc6b356c06e06
imagenette2-160/val/n03000684/n03000684_13560.JPEG,491,n03000684,chain saw,3951d222ea031699d8c1df4d83fd70164f2d1b95f29361d587eb30629f5a32c3
imagenette2-160/val/n03000684/n03000684_13920.JPEG,491,n03000684,chain saw,95015ea44d5cd7f363f6d2fcfacbfa36379bbcd75698c36d1f05962f65c62bf4
imagenette2-160/val/n03000684/n03000684_14391.JPEG,491,n03000684,chain saw,27dae528097d97b8797cb93dc0392b240c2ac071296443030944f1a196f3faaf
imagenette2-160/val/n03000684/n03000684_14761.JPEG,491,n03000684,chain saw,ade28285ad42b669820a96b3fea418353452d30160e2028003d2bec2a303d9f5
imagenette2-160/val/n03000684/n03000684_15300.JPEG,491,n03000684,chain saw,09f9e5d4e0e7dd496967cfe3d8f7786cd53ef85bd9cb05b897fe62bd294a7009
imagenette2-160/val/n03000684/n03000684_15321.JPEG,491,n03000684,chain saw,d05d69a1b6e3b31bc9514d58a1f4d1ba2dc2af8bcb0277fceefd82270fbe78b8
imagenette2-160/val/n03000684/n03000684_15400.JPEG,491,n03000684,chain saw,cdd59949ea336406406d9a731b3969876becb1904c8aef7797b06b6a8fb65ee2
imagenette2-160/val/n03000684/n03000684_15470.JPEG,491,n03000684,chain saw,7c272b971ad95c7143aecd2a7094e38d76199809aa38f3330ece982a0933eabd
